key,sentence_id,smell_id,index_start,index_end,language_construct,smell_title,smell_text
BEAM-137,2,res_8,62,65,Subjective Language,Missing Content,etc
BEAM-137,2,res_9,14,16,Vague Pronoun,Pronoun,it
BEAM-137,2,res_6,4,12,Nominalization,Ambiguous Nominalization,instance
BEAM-137,3,res_9,17,19,Vague Pronoun,Pronoun,it
BEAM-137,3,res_9,35,39,Vague Pronoun,Pronoun,that
BEAM-137,3,res_8,20,25,Subjective Language,Weak,would
BEAM-137,3,res_8,95,102,Subjective Language,Vague,default
BEAM-137,3,res_8,111,118,Subjective Language,Vague,default
BEAM-137,5,res_8,17,18,Subjective Language,Vague,/
BEAM-137,5,res_8,27,34,Subjective Language,Vague,default
BEAM-137,5,res_3,13,52,Compound Noun,Ambiguous Compound Nouns,conf pipeline default.conf options file
BEAM-135,1,res_9,61,65,Vague Pronoun,Pronoun,that
BEAM-135,1,res_9,0,2,Vague Pronoun,Pronoun,We
BEAM-135,1,res_6,21,97,Nominalization,Ambiguous Nominalization,questions about how to write a { { DoFn } } that operates on batches of elements
BEAM-135,1,res_6,89,97,Nominalization,Ambiguous Nominalization,elements
BEAM-135,2,res_1,16,23,Ambiguous Adverb or Adjective,Ambiguous Words,include
BEAM-135,2,res_1,360,367,Ambiguous Adverb or Adjective,Ambiguous Words,include
BEAM-135,2,res_8,328,333,Subjective Language,Imprecise,could
BEAM-135,2,res_8,437,440,Subjective Language,Missing Content,etc
BEAM-135,2,res_9,248,249,Vague Pronoun,Pronoun,i
BEAM-135,2,res_8,70,73,Subjective Language,Weak,can
BEAM-135,2,res_8,250,253,Subjective Language,Weak,can
BEAM-135,2,res_8,328,333,Subjective Language,Weak,could
BEAM-135,2,res_8,50,51,Subjective Language,Vague,/
BEAM-135,2,res_8,60,61,Subjective Language,Vague,/
BEAM-135,2,res_8,69,70,Subjective Language,Vague,/
BEAM-135,2,res_8,150,151,Subjective Language,Vague,/
BEAM-135,2,res_8,194,195,Subjective Language,Vague,/
BEAM-135,2,res_8,204,205,Subjective Language,Vague,/
BEAM-135,2,res_8,213,214,Subjective Language,Vague,/
BEAM-135,2,res_8,294,295,Subjective Language,Vague,/
BEAM-135,3,res_9,0,4,Vague Pronoun,Pronoun,that
BEAM-135,4,res_6,15,43,Nominalization,Ambiguous Nominalization,"batching "" elements in a DoFn"
BEAM-135,4,res_6,23,33,Nominalization,Ambiguous Nominalization,""" elements"
BEAM-131,1,res_8,13,14,Subjective Language,Vague,/
BEAM-130,1,res_8,17,23,Subjective Language,Vague,custom
BEAM-130,1,res_6,0,41,Nominalization,Ambiguous Nominalization,Checkpointing of custom sources and sinks
BEAM-129,1,res_3,0,17,Compound Noun,Ambiguous Compound Nouns,Support pubsub IO
BEAM-129,2,res_3,0,17,Compound Noun,Ambiguous Compound Nouns,Support pubsub IO
BEAM-128,1,res_5,43,46,Negative Statement,Negative,not
BEAM-128,1,res_8.1,30,56,Subjective Language,Passive Voice Ambiguity,is currently not supported
BEAM-127,1,res_8,58,61,Subjective Language,Dangerous Plural,any
BEAM-127,1,res_5,46,49,Negative Statement,Negative,not
BEAM-127,1,res_6,79,132,Nominalization,Ambiguous Nominalization,writing on the local filesystems of the task managers
BEAM-127,1,res_6,31,40,Nominalization,Ambiguous Nominalization,streaming
BEAM-127,2,res_9,0,4,Vague Pronoun,Pronoun,This
BEAM-127,3,res_9,57,61,Vague Pronoun,Pronoun,that
BEAM-124,1,res_9,33,37,Vague Pronoun,Pronoun,that
BEAM-124,1,res_8,98,102,Subjective Language,Weak,will
BEAM-124,1,res_8,72,76,Subjective Language,Vague,both
BEAM-124,1,res_8.1,103,109,Subjective Language,Passive Voice Ambiguity,be run
BEAM-124,1,res_6,7,14,Nominalization,Ambiguous Nominalization,testing
BEAM-124,1,res_6,87,96,Nominalization,Ambiguous Nominalization,streaming
BEAM-124,2,res_4,32,57,Coordination,Coordination of two nouns followed by another noun,Batch and Streaming Tests
BEAM-124,2,res_3,18,37,Compound Noun,Ambiguous Compound Nouns,End WordCount Batch
BEAM-124,2,res_6,0,57,Nominalization,Ambiguous Nominalization,Testing -- End to End WordCount Batch and Streaming Tests
BEAM-123,2,res_9,68,70,Vague Pronoun,Pronoun,it
BEAM-123,2,res_8,24,25,Subjective Language,Vague,/
BEAM-123,2,res_8,34,35,Subjective Language,Vague,/
BEAM-123,2,res_8,43,44,Subjective Language,Vague,/
BEAM-117,1,res_7,20,29,Other / Misc,Continuance,following
BEAM-117,1,res_9,35,37,Vague Pronoun,Pronoun,we
BEAM-117,1,res_8,38,43,Subjective Language,Weak,would
BEAM-117,1,res_6,66,111,Nominalization,Ambiguous Nominalization,associating display metadata with PTransforms
BEAM-117,2,res_8,23,24,Subjective Language,Vague,/
BEAM-117,2,res_8,32,33,Subjective Language,Vague,/
BEAM-117,2,res_8,34,35,Subjective Language,Vague,/
BEAM-117,2,res_8,79,80,Subjective Language,Vague,/
BEAM-117,2,res_8,84,85,Subjective Language,Vague,?
BEAM-117,3,res_3,22,45,Compound Noun,Ambiguous Compound Nouns,Static Display Metadata
BEAM-106,1,res_9,112,117,Vague Pronoun,Pronoun,which
BEAM-106,1,res_8,118,123,Subjective Language,Weak,would
BEAM-106,1,res_8,31,32,Subjective Language,Vague,/
BEAM-106,1,res_8,51,52,Subjective Language,Vague,/
BEAM-106,1,res_8,67,68,Subjective Language,Vague,/
BEAM-106,1,res_8,74,75,Subjective Language,Vague,/
BEAM-106,1,res_8,79,84,Subjective Language,Vague,There
BEAM-106,1,res_6,156,177,Nominalization,Ambiguous Nominalization,conditional iteration
BEAM-106,2,res_7,200,209,Other / Misc,Continuance,following
BEAM-106,2,res_9,347,349,Vague Pronoun,Pronoun,us
BEAM-106,2,res_8,38,39,Subjective Language,Vague,/
BEAM-106,2,res_8,48,49,Subjective Language,Vague,/
BEAM-106,2,res_8,57,58,Subjective Language,Vague,/
BEAM-106,2,res_8,105,106,Subjective Language,Vague,/
BEAM-106,2,res_8,248,249,Subjective Language,Vague,(
BEAM-106,2,res_8,262,263,Subjective Language,Vague,(
BEAM-106,2,res_8,288,289,Subjective Language,Vague,(
BEAM-106,2,res_8,114,115,Subjective Language,Vague,?
BEAM-106,2,res_8,307,312,Subjective Language,Vague,there
BEAM-106,2,res_6,164,237,Nominalization,Ambiguous Nominalization,being able to write a loop like the following :   { code } PCollection data  
BEAM-106,2,res_6,4,12,Nominalization,Ambiguous Nominalization,instance
BEAM-106,3,res_9,26,30,Vague Pronoun,Pronoun,this
BEAM-106,3,res_9,14,16,Vague Pronoun,Pronoun,we
BEAM-106,3,res_8,17,21,Subjective Language,Weak,will
BEAM-106,4,res_6,19,40,Nominalization,Ambiguous Nominalization,conditional iteration
BEAM-104,1,res_9,29,31,Vague Pronoun,Pronoun,we
BEAM-104,1,res_9,53,55,Vague Pronoun,Pronoun,we
BEAM-104,1,res_8,108,118,Subjective Language,Vague,capability
BEAM-104,2,res_9,0,2,Vague Pronoun,Pronoun,We
BEAM-104,2,res_8,82,83,Subjective Language,Vague,/
BEAM-104,2,res_8,72,78,Subjective Language,Vague,simple
BEAM-104,2,res_8,141,148,Subjective Language,Vague,various
BEAM-104,2,res_3,98,126,Compound Noun,Ambiguous Compound Nouns,paragraph level explanations
BEAM-104,2,res_6,0,165,Nominalization,Ambiguous Nominalization,"We 're currently planning on having multiple levels of granularity , from simple yes / no to detailed paragraph - level explanations , to allow for various display options ."
BEAM-104,2,res_6,28,78,Nominalization,Ambiguous Nominalization,"having multiple levels of granularity , from simple"
BEAM-104,3,res_9,0,3,Vague Pronoun,Pronoun,Our
BEAM-104,4,res_9,68,72,Vague Pronoun,Pronoun,this
BEAM-104,4,res_9,244,247,Vague Pronoun,Pronoun,you
BEAM-104,4,res_8,127,128,Subjective Language,Vague,/
BEAM-104,4,res_8,140,141,Subjective Language,Vague,/
BEAM-104,4,res_8,142,143,Subjective Language,Vague,/
BEAM-104,4,res_8,187,188,Subjective Language,Vague,/
BEAM-104,4,res_8,210,215,Subjective Language,Vague,there
BEAM-104,6,res_9,110,112,Vague Pronoun,Pronoun,it
BEAM-104,6,res_9,17,18,Vague Pronoun,Pronoun,I
BEAM-104,6,res_9,29,34,Vague Pronoun,Pronoun,those
BEAM-104,6,res_8,19,23,Subjective Language,Weak,will
BEAM-104,6,res_6,89,112,Nominalization,Ambiguous Nominalization,a basic rendering of it
BEAM-104,7,res_7,6,10,Other / Misc,Ambiguous Positioning,also
BEAM-104,7,res_9,48,50,Vague Pronoun,Pronoun,it
BEAM-104,7,res_9,0,2,Vague Pronoun,Pronoun,We
BEAM-104,8,res_9,41,45,Vague Pronoun,Pronoun,that
BEAM-104,8,res_8,9,13,Subjective Language,Weak,will
BEAM-104,8,res_6,104,121,Nominalization,Ambiguous Nominalization,being in the repo
BEAM-104,9,res_8,0,10,Subjective Language,Vague,Capability
BEAM-101,1,res_8,4,8,Subjective Language,Dangerous Plural,some
BEAM-101,1,res_9,23,25,Vague Pronoun,Pronoun,it
BEAM-101,1,res_9,97,100,Vague Pronoun,Pronoun,its
BEAM-101,1,res_8,52,53,Subjective Language,Vague,/
BEAM-101,1,res_8,28,34,Subjective Language,Vague,useful
BEAM-101,1,res_8.1,63,73,Subjective Language,Passive Voice Ambiguity,be emitted
BEAM-101,1,res_6,4,21,Nominalization,Ambiguous Nominalization,some applications
BEAM-101,2,res_8,83,88,Subjective Language,Imprecise,could
BEAM-101,2,res_9,16,21,Vague Pronoun,Pronoun,these
BEAM-101,2,res_8,83,88,Subjective Language,Weak,could
BEAM-101,2,res_8,49,52,Subjective Language,Vague,but
BEAM-101,2,res_8,53,57,Subjective Language,Vague,more
BEAM-101,2,res_8.1,89,103,Subjective Language,Passive Voice Ambiguity,be constructed
BEAM-101,2,res_2,53,57,Comparatives and Superlatives,Comparative Adverb,more
BEAM-101,2,res_2,4,12,Comparatives and Superlatives,Superlative Adjective,simplest
BEAM-101,3,res_8,122,128,Subjective Language,Imprecise,should
BEAM-101,3,res_9,63,67,Vague Pronoun,Pronoun,that
BEAM-101,3,res_9,112,116,Vague Pronoun,Pronoun,that
BEAM-101,3,res_8,122,128,Subjective Language,Weak,should
BEAM-101,3,res_8,21,31,Subjective Language,Vague,consistent
BEAM-101,3,res_6,0,46,Nominalization,Ambiguous Nominalization,The requirements for consistent trigger firing
BEAM-101,3,res_6,21,46,Nominalization,Ambiguous Nominalization,consistent trigger firing
BEAM-101,5,res_9,10,12,Vague Pronoun,Pronoun,it
BEAM-101,5,res_9,23,25,Vague Pronoun,Pronoun,we
BEAM-101,6,res_8,166,168,Subjective Language,Inside Behaviour,at
BEAM-101,6,res_9,188,190,Vague Pronoun,Pronoun,it
BEAM-101,6,res_9,214,216,Vague Pronoun,Pronoun,it
BEAM-101,6,res_8,217,220,Subjective Language,Weak,can
BEAM-101,6,res_8,26,29,Subjective Language,Weak,may
BEAM-101,6,res_8,135,143,Subjective Language,Vague,relevant
BEAM-101,6,res_8.1,221,232,Subjective Language,Passive Voice Ambiguity,be combined
BEAM-101,6,res_8.1,311,332,Subjective Language,Passive Voice Ambiguity,are implicitly passed
BEAM-101,6,res_4,64,106,Coordination,Coordination of two nouns followed by another noun,Windowing and the actuation of the trigger
BEAM-101,6,res_6,78,106,Nominalization,Ambiguous Nominalization,the actuation of the trigger
BEAM-101,6,res_6,338,346,Nominalization,Ambiguous Nominalization,elements
BEAM-96,1,res_7,46,55,Other / Misc,Continuance,following
BEAM-96,1,res_8,1468,1472,Subjective Language,Dangerous Plural,some
BEAM-96,1,res_9,1424,1433,Vague Pronoun,Pronoun,Something
BEAM-96,1,res_8,139,140,Subjective Language,Vague,(
BEAM-96,1,res_8,204,205,Subjective Language,Vague,(
BEAM-96,1,res_8,614,615,Subjective Language,Vague,(
BEAM-96,1,res_8,832,833,Subjective Language,Vague,(
BEAM-96,1,res_8,901,902,Subjective Language,Vague,(
BEAM-96,1,res_8,1031,1032,Subjective Language,Vague,(
BEAM-96,1,res_8,1161,1162,Subjective Language,Vague,(
BEAM-96,1,res_8,1310,1311,Subjective Language,Vague,(
BEAM-96,1,res_8,1381,1382,Subjective Language,Vague,(
BEAM-96,1,res_3,259,272,Compound Noun,Ambiguous Compound Nouns,  Example code
BEAM-96,1,res_3,398,429,Compound Noun,Ambiguous Compound Nouns,TupleTag Double > meanLatencyTag
BEAM-96,1,res_3,637,659,Compound Noun,Ambiguous Compound Nouns,           return input
BEAM-93,1,res_8,29,35,Subjective Language,Imprecise,should
BEAM-93,1,res_8,29,35,Subjective Language,Weak,should
BEAM-93,1,res_8,112,113,Subjective Language,Vague,/
BEAM-93,1,res_8,120,121,Subjective Language,Vague,/
BEAM-93,1,res_8,125,126,Subjective Language,Vague,/
BEAM-93,2,res_3,0,34,Compound Noun,Ambiguous Compound Nouns,Support Compute Engine Subnetworks
BEAM-92,1,res_8,24,27,Subjective Language,Dangerous Plural,all
BEAM-92,1,res_8,72,76,Subjective Language,Dangerous Plural,many
BEAM-92,1,res_8,214,217,Subjective Language,Weak,can
BEAM-92,1,res_8,58,61,Subjective Language,Vague,but
BEAM-92,1,res_8,62,67,Subjective Language,Vague,there
BEAM-92,1,res_8.1,126,135,Subjective Language,Passive Voice Ambiguity,be routed
BEAM-92,1,res_8.1,220,234,Subjective Language,Passive Voice Ambiguity,be implemented
BEAM-92,2,res_8,450,453,Subjective Language,Dangerous Plural,any
BEAM-92,2,res_9,359,363,Vague Pronoun,Pronoun,that
BEAM-92,2,res_8,416,417,Subjective Language,Vague,/
BEAM-92,2,res_8,422,423,Subjective Language,Vague,/
BEAM-92,2,res_8,120,121,Subjective Language,Vague,(
BEAM-92,2,res_8,262,314,Subjective Language,Unclear Associativity,"or multiple destinations) determined by ""where""; and"
BEAM-92,2,res_8.1,356,368,Subjective Language,Passive Voice Ambiguity,is determined
BEAM-92,2,res_6,319,326,Nominalization,Ambiguous Nominalization,writing
BEAM-92,3,res_7,9,13,Other / Misc,Ambiguous Positioning,also
BEAM-92,3,res_8,116,118,Subjective Language,Inside Behaviour,at
BEAM-92,3,res_9,0,4,Vague Pronoun,Pronoun,This
BEAM-92,3,res_8.1,56,67,Subjective Language,Passive Voice Ambiguity,be computed
BEAM-92,3,res_3,119,145,Compound Noun,Ambiguous Compound Nouns,pipeline construction time
BEAM-92,3,res_6,119,140,Nominalization,Ambiguous Nominalization,pipeline construction
BEAM-92,4,res_9,23,26,Vague Pronoun,Pronoun,you
BEAM-92,4,res_8,27,30,Subjective Language,Weak,can
BEAM-91,1,res_7,44,48,Other / Misc,Ambiguous Positioning,even
BEAM-91,1,res_9,56,60,Vague Pronoun,Pronoun,they
BEAM-91,1,res_9,0,2,Vague Pronoun,Pronoun,We
BEAM-91,1,res_6,23,34,Nominalization,Ambiguous Nominalization,retractions
BEAM-91,2,res_8,19,22,Subjective Language,Dangerous Plural,all
BEAM-91,2,res_8,3,9,Subjective Language,Imprecise,should
BEAM-91,2,res_8,137,140,Subjective Language,Missing Content,etc
BEAM-91,2,res_9,162,166,Vague Pronoun,Pronoun,them
BEAM-91,2,res_9,0,2,Vague Pronoun,Pronoun,We
BEAM-91,2,res_8,3,9,Subjective Language,Weak,should
BEAM-91,2,res_8,27,36,Subjective Language,Vague,necessary
BEAM-91,2,res_3,111,135,Compound Noun,Ambiguous Compound Nouns,source level retractions
BEAM-91,2,res_6,93,140,Nominalization,Ambiguous Nominalization,"sink integration , source - level retractions , etc"
BEAM-91,2,res_6,111,140,Nominalization,Ambiguous Nominalization,"source - level retractions , etc"
BEAM-91,3,res_6,0,11,Nominalization,Ambiguous Nominalization,Retractions
BEAM-85,1,res_8,3,9,Subjective Language,Imprecise,should
BEAM-85,1,res_5,52,55,Negative Statement,Negative,not
BEAM-85,1,res_9,76,80,Vague Pronoun,Pronoun,that
BEAM-85,1,res_9,0,2,Vague Pronoun,Pronoun,We
BEAM-85,1,res_8,3,9,Subjective Language,Weak,should
BEAM-85,1,res_8.1,50,62,Subjective Language,Passive Voice Ambiguity,is not added
BEAM-85,1,res_8.1,94,101,Subjective Language,Passive Voice Ambiguity,been run
BEAM-85,2,res_1,22,27,Ambiguous Adverb or Adjective,Ambiguous Words,after
BEAM-85,2,res_8,22,27,Subjective Language,Inside Behaviour,after
BEAM-85,2,res_8.1,15,21,Subjective Language,Passive Voice Ambiguity,is run
BEAM-85,2,res_8.1,47,55,Subjective Language,Passive Voice Ambiguity,is added
BEAM-85,3,res_1,80,88,Ambiguous Adverb or Adjective,Actually,actually
BEAM-85,3,res_5,23,26,Negative Statement,Negative,not
BEAM-85,3,res_1,3,9,Ambiguous Adverb or Adjective,Optional,either
BEAM-85,3,res_9,43,45,Vague Pronoun,Pronoun,it
BEAM-85,3,res_9,96,104,Vague Pronoun,Pronoun,anything
BEAM-85,3,res_9,58,62,Vague Pronoun,Pronoun,that
BEAM-85,3,res_9,13,18,Vague Pronoun,Pronoun,these
BEAM-85,3,res_8.1,19,36,Subjective Language,Passive Voice Ambiguity,are not validated
BEAM-85,4,res_8,53,57,Subjective Language,Dangerous Plural,some
BEAM-85,4,res_8,10,16,Subjective Language,Imprecise,should
BEAM-85,4,res_9,0,4,Vague Pronoun,Pronoun,This
BEAM-85,4,res_8,10,16,Subjective Language,Weak,should
BEAM-85,5,res_9,182,184,Vague Pronoun,Pronoun,it
BEAM-85,5,res_8,185,190,Subjective Language,Weak,would
BEAM-85,5,res_8,79,80,Subjective Language,Vague,(
BEAM-85,5,res_8,89,90,Subjective Language,Vague,(
BEAM-85,5,res_8,145,146,Subjective Language,Vague,(
BEAM-85,5,res_8,162,163,Subjective Language,Vague,(
BEAM-85,5,res_8,178,181,Subjective Language,Vague,but
BEAM-85,6,res_9,11,15,Vague Pronoun,Pronoun,this
BEAM-85,6,res_8,121,122,Subjective Language,Vague,(
BEAM-85,6,res_8,131,132,Subjective Language,Vague,(
BEAM-85,6,res_8,177,178,Subjective Language,Vague,(
BEAM-85,6,res_8,194,195,Subjective Language,Vague,(
BEAM-85,7,res_9,32,34,Vague Pronoun,Pronoun,it
BEAM-85,7,res_9,27,31,Vague Pronoun,Pronoun,that
BEAM-85,7,res_8,42,51,Subjective Language,Vague,correctly
BEAM-85,7,res_8.1,35,41,Subjective Language,Passive Voice Ambiguity,s used
BEAM-84,1,res_3,0,23,Compound Noun,Ambiguous Compound Nouns,Implement Beam Sessions
BEAM-84,1,res_6,48,77,Nominalization,Ambiguous Nominalization,maintaining the session state
BEAM-84,2,res_9,73,75,Vague Pronoun,Pronoun,It
BEAM-84,2,res_9,95,97,Vague Pronoun,Pronoun,it
BEAM-84,2,res_2,81,87,Comparatives and Superlatives,Comparative Adjective,better
BEAM-84,2,res_6,35,69,Nominalization,Ambiguous Nominalization,an improvement to updateStateByKey
BEAM-84,3,res_7,115,119,Other / Misc,Ambiguous Positioning,Also
BEAM-84,3,res_9,121,125,Vague Pronoun,Pronoun,this
BEAM-84,3,res_8,152,157,Subjective Language,Weak,would
BEAM-84,3,res_8,78,79,Subjective Language,Vague,/
BEAM-84,3,res_8,87,88,Subjective Language,Vague,/
BEAM-84,3,res_8,93,94,Subjective Language,Vague,/
BEAM-84,3,res_8,206,207,Subjective Language,Vague,/
BEAM-84,3,res_8,211,212,Subjective Language,Vague,/
BEAM-84,3,res_8,216,217,Subjective Language,Vague,/
BEAM-84,3,res_8,219,220,Subjective Language,Vague,/
BEAM-84,3,res_8,222,223,Subjective Language,Vague,/
BEAM-84,3,res_8,163,167,Subjective Language,Vague,good
BEAM-84,4,res_3,16,47,Compound Noun,Ambiguous Compound Nouns,Session Windows Beam Sessions
BEAM-80,1,res_9,0,4,Vague Pronoun,Pronoun,This
BEAM-80,2,res_8,84,91,Subjective Language,Inside Behaviour,through
BEAM-80,2,res_8,49,50,Subjective Language,Vague,)
BEAM-80,3,res_8,35,36,Subjective Language,Vague,)
BEAM-80,3,res_3,0,24,Compound Noun,Ambiguous Compound Nouns,Support combiner lifting
BEAM-79,1,res_8,85,86,Subjective Language,Vague,/
BEAM-79,1,res_8,95,96,Subjective Language,Vague,/
BEAM-79,2,res_8,65,69,Subjective Language,Dangerous Plural,some
BEAM-79,2,res_8,23,32,Subjective Language,Vague,low-level
BEAM-79,2,res_2,70,76,Comparatives and Superlatives,Comparative Adjective,higher
BEAM-79,2,res_6,99,129,Nominalization,Ambiguous Nominalization,non - merging windowing mixed in
BEAM-79,3,res_9,11,13,Vague Pronoun,Pronoun,it
BEAM-79,3,res_8,14,19,Subjective Language,Weak,would
BEAM-76,1,res_8,55,56,Subjective Language,Vague,/
BEAM-76,1,res_8,75,76,Subjective Language,Vague,/
BEAM-76,1,res_8,91,92,Subjective Language,Vague,/
BEAM-76,1,res_8,96,97,Subjective Language,Vague,/
BEAM-76,1,res_8,103,104,Subjective Language,Vague,/
BEAM-76,1,res_8,107,108,Subjective Language,Vague,/
BEAM-76,1,res_8,111,112,Subjective Language,Vague,/
BEAM-76,1,res_8,116,117,Subjective Language,Vague,/
BEAM-76,1,res_8,121,122,Subjective Language,Vague,/
BEAM-76,1,res_8,125,126,Subjective Language,Vague,/
BEAM-76,1,res_8,132,133,Subjective Language,Vague,/
BEAM-76,1,res_8,138,139,Subjective Language,Vague,/
BEAM-76,1,res_8,147,148,Subjective Language,Vague,/
BEAM-76,1,res_8,151,152,Subjective Language,Vague,/
BEAM-76,1,res_8,154,155,Subjective Language,Vague,/
BEAM-76,1,res_3,32,154,Compound Noun,Ambiguous Compound Nouns,glob|https://github.com GoogleCloudPlatform blob master sdk src com google cloud sdk io
BEAM-76,2,res_9,71,75,Vague Pronoun,Pronoun,they
BEAM-76,2,res_8,53,108,Subjective Language,Unclear Associativity,or multiple globs they have to use multiple sources and
BEAM-76,2,res_4,88,116,Coordination,Coordination of two nouns modified by an adjective,multiple sources and Flatten
BEAM-76,3,res_9,0,4,Vague Pronoun,Pronoun,This
BEAM-76,4,res_8,16,22,Subjective Language,Imprecise,should
BEAM-76,4,res_8,16,22,Subjective Language,Weak,should
BEAM-76,4,res_8,43,44,Subjective Language,Vague,/
BEAM-75,2,res_1,117,125,Ambiguous Adverb or Adjective,Actually,actually
BEAM-75,2,res_7,19,23,Other / Misc,Ambiguous Positioning,also
BEAM-75,2,res_8,12,18,Subjective Language,Imprecise,should
BEAM-75,2,res_9,54,58,Vague Pronoun,Pronoun,that
BEAM-75,2,res_9,84,88,Vague Pronoun,Pronoun,that
BEAM-75,2,res_9,9,11,Vague Pronoun,Pronoun,we
BEAM-75,2,res_8,73,76,Subjective Language,Weak,can
BEAM-75,2,res_8,12,18,Subjective Language,Weak,should
BEAM-75,2,res_8.1,114,133,Subjective Language,Passive Voice Ambiguity,is actually invoked
BEAM-75,3,res_9,14,18,Vague Pronoun,Pronoun,this
BEAM-75,3,res_8,58,59,Subjective Language,Vague,/
BEAM-75,3,res_8,78,79,Subjective Language,Vague,/
BEAM-75,3,res_8,94,95,Subjective Language,Vague,/
BEAM-75,3,res_8,99,100,Subjective Language,Vague,/
BEAM-75,3,res_8,106,107,Subjective Language,Vague,/
BEAM-75,3,res_8,110,111,Subjective Language,Vague,/
BEAM-75,3,res_8,114,115,Subjective Language,Vague,/
BEAM-75,3,res_8,119,120,Subjective Language,Vague,/
BEAM-75,3,res_8,124,125,Subjective Language,Vague,/
BEAM-75,3,res_8,128,129,Subjective Language,Vague,/
BEAM-75,3,res_8,135,136,Subjective Language,Vague,/
BEAM-75,3,res_8,141,142,Subjective Language,Vague,/
BEAM-75,3,res_8,150,151,Subjective Language,Vague,/
BEAM-75,3,res_8,154,155,Subjective Language,Vague,/
BEAM-75,3,res_8,165,166,Subjective Language,Vague,/
BEAM-75,3,res_8,193,196,Subjective Language,Vague,but
BEAM-75,3,res_8.1,24,36,Subjective Language,Passive Voice Ambiguity,was proposed
BEAM-75,3,res_3,217,246,Compound Noun,Ambiguous Compound Nouns,Google Cloud Dataflow service
BEAM-75,4,res_6,0,41,Nominalization,Ambiguous Nominalization,Running tests of dynamic work rebalancing
BEAM-74,1,res_8,22,26,Subjective Language,Vague,fair
BEAM-74,1,res_6,46,112,Nominalization,Ambiguous Nominalization,testing things like dynamic work rebalancing and initial splitting
BEAM-74,2,res_8,3,9,Subjective Language,Imprecise,should
BEAM-74,2,res_8,72,75,Subjective Language,Missing Content,etc
BEAM-74,2,res_9,23,27,Vague Pronoun,Pronoun,that
BEAM-74,2,res_9,0,2,Vague Pronoun,Pronoun,We
BEAM-74,2,res_8,3,9,Subjective Language,Weak,should
BEAM-74,3,res_6,0,37,Nominalization,Ambiguous Nominalization,Testing harness for Unbounded Sources
BEAM-73,1,res_8,0,4,Subjective Language,Dangerous Plural,Many
BEAM-73,1,res_8,13,16,Subjective Language,Weak,can
BEAM-73,1,res_8.1,17,27,Subjective Language,Passive Voice Ambiguity,be thought
BEAM-73,1,res_6,34,50,Nominalization,Ambiguous Nominalization,providing a byte
BEAM-73,3,res_9,99,100,Vague Pronoun,Pronoun,I
BEAM-73,3,res_9,73,78,Vague Pronoun,Pronoun,these
BEAM-73,3,res_9,11,13,Vague Pronoun,Pronoun,we
BEAM-73,3,res_9,94,98,Vague Pronoun,Pronoun,what
BEAM-73,5,res_9,17,19,Vague Pronoun,Pronoun,We
BEAM-73,5,res_9,56,58,Vague Pronoun,Pronoun,we
BEAM-73,5,res_8,59,62,Subjective Language,Weak,can
BEAM-73,6,res_9,9,13,Vague Pronoun,Pronoun,that
BEAM-73,6,res_9,65,69,Vague Pronoun,Pronoun,that
BEAM-73,6,res_8,87,90,Subjective Language,Weak,may
BEAM-73,6,res_8,20,24,Subjective Language,Weak,will
BEAM-73,6,res_8,47,54,Subjective Language,Vague,default
BEAM-73,6,res_8.1,91,98,Subjective Language,Passive Voice Ambiguity,be used
BEAM-73,7,res_1,46,54,Ambiguous Adverb or Adjective,Optional,probably
BEAM-73,7,res_9,96,100,Vague Pronoun,Pronoun,that
BEAM-73,7,res_9,0,4,Vague Pronoun,Pronoun,This
BEAM-73,7,res_9,43,45,Vague Pronoun,Pronoun,we
BEAM-73,7,res_8,10,13,Subjective Language,Vague,bad
BEAM-73,7,res_8,104,108,Subjective Language,Vague,more
BEAM-73,7,res_8,79,117,Subjective Language,Unclear Associativity,or another Coder that is more CPU- and
BEAM-73,7,res_8.1,32,41,Subjective Language,Passive Voice Ambiguity,is parsed
BEAM-73,7,res_2,104,108,Comparatives and Superlatives,Comparative Adjective,more
BEAM-73,8,res_9,110,114,Vague Pronoun,Pronoun,This
BEAM-73,8,res_9,144,146,Vague Pronoun,Pronoun,we
BEAM-73,8,res_8,104,105,Subjective Language,Vague,(
BEAM-73,8,res_8,136,139,Subjective Language,Vague,but
BEAM-73,8,res_2,124,130,Comparatives and Superlatives,Comparative Adjective,better
BEAM-73,9,res_4,39,59,Coordination,Coordination of two nouns preceded by a verb,add Parser and Coder
BEAM-73,9,res_4,43,72,Coordination,Coordination of two nouns followed by another noun,Parser and Coder abstractions
BEAM-73,10,res_3,0,17,Compound Noun,Ambiguous Compound Nouns,IO design pattern
BEAM-72,1,res_8,93,96,Subjective Language,Missing Content,etc
BEAM-72,1,res_8,24,27,Subjective Language,Weak,may
BEAM-72,2,res_5,102,105,Negative Statement,Negative,not
BEAM-72,2,res_9,111,115,Vague Pronoun,Pronoun,they
BEAM-72,2,res_8,17,20,Subjective Language,Weak,may
BEAM-72,2,res_6,51,62,Nominalization,Ambiguous Nominalization,originating
BEAM-72,3,res_8,10,13,Subjective Language,Missing Content,etc
BEAM-72,4,res_8,3,9,Subjective Language,Imprecise,should
BEAM-72,4,res_9,43,47,Vague Pronoun,Pronoun,that
BEAM-72,4,res_9,38,42,Vague Pronoun,Pronoun,this
BEAM-72,4,res_9,0,2,Vague Pronoun,Pronoun,We
